10316047	PROCESSES FOR FORMING COORDINATION COMPLEXES CONTAINING MONOSULFONATED CATECHOLATE LIGANDS. Coordination complexes can have a metal center with at least one unsubstituted catecholate ligand and at least one monosulfonated catecholate ligand or a salt thereof bound thereto. Some coordination complexes can have a formula of DgTi(L1)x(L2)y, in which D is a counterion selected from NH4+, Li+, Na+, K+, or any combination thereof; g ranges between 2 and 6; L1 is an unsubstituted catecholate ligand; L2 is a monosulfonated catecholate ligand; and x and y are non-zero numbers such that x+y=3. Methods for synthesizing such coordination complexes can include providing a neat mixture of catechol and a sub-stoichiometric amount of sulfuric acid, heating the neat mixture to form a reaction product containing catechol and a monosulfonated catechol or a salt thereof, and forming a coordination complex from the reaction product without separating the catechol and the monosulfonated catechol or the salt thereof from one another.
10320032	ORGANIC ELECTROLYTIC SOLUTION AND LITHIUM BATTERY USING THE SAME. Provided is an organic electrolyte solution that includes a lithium salt, an organic solvent, and a sulfonate ester-based compound represented by Formula 1: R2—O—S(═O)2—R1 <Formula 1> wherein, in Formula 1, R1 may be a C1-C20 alkyl group that is unsubstituted or substituted with halogen, a C5-C20 cycloalkyl group that is unsubstituted or substituted with halogen, a C6-C40 aryl group that is unsubstituted or substituted with halogen, or a C2-C40 heteroaryl group that is unsubstituted or substituted with halogen, and R2 may be a substituted or unsubstituted cyclic sulfone group.
10320927	SYSTEMS AND METHODS FOR PROVIDING PERSONALIZED CONTENT. Systems, methods, and non-transitory computer-readable media can generate a set of candidate content items from a plurality of content items that are available in the social networking system, wherein one or more of the candidate content items are to be included in a personalized content stream for a first user. A corresponding score for each of the candidate content items can be generated with respect to the first user. A first set of content items can be determined from the set of candidate content items based at least in part on the respective scores, wherein content items in the first set are included in the personalized content stream.
10322646	FUEL CELL VEHICLE. A fuel cell vehicle provided with an exhaust duct structure is capable of reliably diluting hydrogen flowing into an exhaust duct. The fuel cell vehicle includes a vehicle body, an air-cooled fuel cell mounted in the vehicle body to generate power by allowing hydrogen gas and oxygen in air to react with each other, an exhaust duct through which exhaust air of the fuel cell is guided to a rear end of the vehicle body and is discharged outside the fuel cell vehicle, and a fan guiding air into the exhaust duct to dilute hydrogen in the exhaust duct.
10325211	Method for Using Hybrid Data Within a Travel Industry Optimized Cognitive Environment. A method for using hybrid data within a cognitive information processing system environment comprising: receiving data from a plurality of data sources, the plurality of data sources comprising a public data source and a private data source, the public data source comprising publicly available travel information, the private data source comprising privately managed, company specific travel information; accessing information from the plurality of data sources via a cognitive data management module; and, providing the information to an inference and learning system.
10326142	POSITIVE ELECTRODE INCLUDING DISCRETE ALUMINUM OXIDE NANOMATERIALS AND METHOD FOR FORMING ALUMINUM OXIDE NANOMATERIALS. A positive electrode includes a lithium-based active material, a binder, a conductive filler, and discrete aluminum oxide nanomaterials. The aluminum oxide nanomaterials are mixed, as an additive, throughout the positive electrode with the lithium-based active material, the binder, and the conductive filler. The positive electrode with the discrete aluminum oxide nanomaterials may be incorporated into a lithium ion battery. The aluminum oxide nanomaterials may be formed by the following method. A solution is formed by mixing an aluminum oxide precursor and an acid. A carbon material is added to the solution, thereby forming an aqueous mixture having the carbon material therein. Hydrothermal synthesis is performed using the aqueous mixture, and precursor nanostructures are grown on the carbon material. The precursor nanostructures on the carbon material are annealed so that the carbon material is removed and aluminum oxide nanomaterials are formed.
10326166	GEL ELECTROLYTES AND PRECURSORS THEREOF. An example of a gel electrolyte precursor includes a lithium salt, a solvent, a fluorinated monomer, a fluorinated crosslinker, and an initiator. Another example of a gel electrolyte precursor includes a lithium salt, a solvent, and a fluorinated monomer, wherein the fluorinated monomer is methyl 2-(trifluoromethyl) acrylate, tert-butyl 2-(trifluoromethyl)acrylate, or a combination thereof. A gel electrolyte formed from either gel electrolyte precursor may be incorporated into a lithium-based battery.
10330787	ADVANCED DRIVER-ASSISTANCE SYSTEM. A computer-implemented method and system are provided for driving assistance. The system includes an image capture device configured to capture image data relative to an outward view from a motor vehicle. The system further includes a processor configured to detect and localize objects, in a real-world map space, from the image data using a trainable object localization Convolutional Neural Network (CNN). The CNN is trained to detect and localize the objects from image and radar pairs that include the image data and radar data for different driving scenes of a natural driving environment. The processor is further configured to provide a user-perceptible object detection result to a user of the motor vehicle.
10333164	ELECTROCHEMICAL-BASED PURIFICATION OF ELECTROLYTE SOLUTIONS, AND RELATED SYSTEMS AND METHODS. Methods and systems for removing impurities from electrolyte solutions having three or more valence states. In some embodiments, a method includes electrochemically reducing an electrolyte solution to lower its valence state to a level that causes impurities to precipitate out of the electrolyte solution and then filtering the precipitate(s) out of the electrolyte solution. In embodiments in which the electrolyte solution is desired to be at a valence state higher than the precipitation valence state, a method of the disclosure includes oxidizing the purified electrolyte solution to the target valence.
10340484	HERMETIC PACKAGING MEMBER FOR FLEXIBLE ELECTROCHEMICAL DEVICE AND ELECTROCHEMICAL DEVICE INCLUDING THE HERMETIC PACKAGING MEMBER. A hermetic packaging member for packaging and sealing an electrode assembly of an electrochemical device includes an edge unit and a receiving unit having a predetermined depth in a thickness direction of the hermetic packaging member from the edge unit to receive the electrode assembly therein. The receiving unit includes a slope portion connected to the edge unit and a plateau portion surrounded by the slope portion. The slope portion includes a plurality of ridges and a plurality of valleys defined between the plurality of ridges.
10343964	PROCESSES FOR FORMING TITANIUM CATECHOL COMPLEXES. Titanium complexes containing catecholate ligands can be desirable active materials for flow batteries and other electrochemical energy storage systems. Such complexes can be formed, potentially on very large scales, through reacting a catechol compound in an organic solvent with titanium tetrachloride, and then obtaining an aqueous phase containing an alkali metal salt form of the titanium catechol complex. More specifically, the methods can include: forming a catechol solution and heating, adding titanium tetrachloride to the catechol solution, reacting the titanium tetrachloride with a catechol compound to evolve HCl gas and to form an intermediate titanium catechol complex, and adding an alkaline aqueous solution to the intermediate titanium catechol complex to form an alkali metal salt form titanium catechol complex that is at least partially dissolved in an aqueous phase. The aqueous phase can be separated from an organic phase. The resulting complexes can be substantially free of alkali metal halide salts.
10345620	METHODS AND APPARATUS TO FORM BIOCOMPATIBLE ENERGIZATION ELEMENTS INCORPORATING FUEL CELLS FOR BIOMEDICAL DEVICES. Methods and apparatus to form biocompatible energization elements are described. In some embodiments, the methods and apparatus to form the biocompatible energization elements involve forming cavities into a fuel cell. The active elements of a cathode, anode, membrane and fuel storage are sealed with a laminate stack of biocompatible material. In some embodiments, a field of use for the methods and apparatus may include any biocompatible device or product that requires energization elements.
10361404	ANODES FOR USE IN BIOCOMPATIBLE ENERGIZATION ELEMENTS. Anode formulations and designs for use in biocompatible energization elements are described. In some examples, a field of use for the apparatus may include any biocompatible device or product that requires energization elements.
10367188	STORAGE BATTERY ELECTRODE, MANUFACTURING METHOD THEREOF, STORAGE BATTERY, AND ELECTRONIC DEVICE. In manufacturing a storage battery electrode, a method for manufacturing a storage battery electrode with high capacity and stability is provided. As a method for preventing a mixture for forming an active material layer from becoming strongly basic, a first aqueous solution is formed by mixing an active material exhibiting basicity with an aqueous solution exhibiting acidity and including an oxidized derivative of a first conductive additive; a first mixture is formed by reducing the oxidized derivative of the first conductive additive by drying the first aqueous solution; a second mixture is formed by mixing a second conductive additive and a binder; a third mixture is formed by mixing the first mixture and the second mixture; and a current collector is coated with the third mixture. The strong basicity of the mixture for forming an active material layer is lowered; thus, the binder can be prevented from becoming gelled.
10367198	NEGATIVE ELECTRODE ACTIVE MATERIAL FOR ELECTRIC DEVICE. A negative electrode active material for an electric device includes an alloy containing Si in a range of greater than or equal to 27% by mass and less than 100% by mass, Sn in a range of greater than 0% by mass and less than or equal to 73% by mass, V in a range of greater than 0% by mass and less than or equal to 73% by mass, and inevitable impurities as a residue. The negative electrode active material can be obtained with, for example, a multi DC magnetron sputtering apparatus by use of Si, Sn, and V as targets. An electric device using the negative electrode active material can achieve long cycle life and ensure a high capacity and cycle durability.
10367201	NEGATIVE ELECTRODE INCLUDING A POLYMERIC SINGLE-ION CONDUCTOR COATING. A negative electrode includes a metal substrate and a polymeric single-ion conductor coating formed on a surface of the metal substrate. The metal substrate is selected from the group consisting of lithium, sodium, and zinc. The polymeric single-ion conductor coating is formed of i) a metal salt of a sulfonated tetrafluoroethylene-based fluoropolymer copolymer or ii) a polymeric metal salt having an initial polymeric backbone and pendent metal salt groups attached to the initial polymeric backbone.
10387801	METHOD OF AND SYSTEM FOR GENERATING A PREDICTION MODEL AND DETERMINING AN ACCURACY OF A PREDICTION MODEL. A computer-implemented method of and a system for generating a prediction model and determining an accuracy parameter of a trained decision tree prediction model. The method comprises accessing the trained decision tree prediction model having been generated at least partially based on a set of training objects; generating a subset of random parameters of interest; associating the subset of random parameters of interests with a given leaf; determining a leaf accuracy parameter based on (i) the parameters of interest associated with the given leaf and (ii) the subset of random parameters of interest of the given leaf; and determining the accuracy parameter of the trained decision tree prediction model based on the determined leaf accuracy parameter.
10396355	NEGATIVE ELECTRODE ACTIVE MATERIAL FOR SECONDARY BATTERY AND METHOD FOR MANUFACTURING SAME. Provided is an anode active material for a secondary battery and a method of fabricating the anode active material. A silicon-based active material composite according to an embodiment of the inventive concept includes silicon and silicon oxide obtained by oxidizing at least a part of the silicon, and an amount of oxygen with respect to a total weight of the silicon and the silicon oxide is restricted to 9 wt % to 20 wt %.
10399455	VEHICLE HIGH-VOLTAGE SYSTEM EQUIPMENT UNIT, VEHICLE BATTERY UNIT AND VEHICLE. A vehicle high-voltage system equipment unit includes: a high-voltage system equipment and a cooling fan for taking in air from a passenger compartment. The high-voltage system equipment is cooled with air taken in from the passenger compartment, the cooling fan is provided on an upstream side of the high-voltage system equipment, and an air discharge portion is provided on a downstream side of the high-voltage system equipment, a branch portion for dividing a flow of air used to cool the high-voltage system equipment is provided in the air discharge portion, an air flow regulating portion is provided on an upstream side of the branch portion, and the air flow regulating portion is formed integrally with the high-voltage system equipment.
10403889	HIGH-CAPACITY SILICON NANOWlRE BASED ANODE FOR LITHIUM-ION BATTERIES. The present invention provides anodes comprising an electrically conductive substrate, comprising at least one non-uniform surface; and a random network of silicon nanowires (Si NWs) chemically grown on said at least one non-uniform surface of the substrate, wherein the Si NWs have at least about 30% amorphous morphology, and methods of manufacturing of the anodes. Further provided are lithium ion batteries comprising said anodes.
10403931	GARNET MATERIALS FOR LI SECONDARY BATTERIES AND METHODS OF MAKING AND USING GARNET MATERIALS. Set forth herein are garnet material compositions, e.g., lithium-stuffed garnets and lithium-stuffed garnets doped with alumina, which are suitable for use as electrolytes and catholytes in solid state battery applications. Also set forth herein are lithium-stuffed garnet thin films having fine grains therein. Disclosed herein are novel and inventive methods of making and using lithium-stuffed garnets as catholytes, electrolytes and/or anolytes for all solid state lithium rechargeable batteries. Also disclosed herein are novel electrochemical devices which incorporate these garnet catholytes, electrolytes and/or anolytes. Also set forth herein are methods for preparing novel structures, including dense thin (<50 um) free standing membranes of an ionically conducting material for use as a catholyte, electrolyte, and, or, anolyte, in an electrochemical device, a battery component (positive or negative electrode materials), or a complete solid state electrochemical energy storage device. Also, the methods set forth herein disclose novel sintering techniques, e.g., for heating and/or field assisted (FAST) sintering, for solid state energy storage devices and the components thereof.
10410113	TIME SERIES DATA ADAPTATION AND SENSOR FUSION SYSTEMS, METHODS, AND APPARATUS. Systems, methods, and apparatus for time series data adaptation, including sensor fusion, are disclosed. For example, a system includes a variational inference machine, a sequential data forecast machine including a hidden state, and a machine learning model. The sequential data forecast machine exports a version of the hidden state. The variational inference machine receives as inputs time series data and the version of the hidden state, and outputs a time dependency infused latent distribution. The sequential data forecast machine obtains the version of the hidden state, receives as inputs the time series data and the time dependency infused latent distribution, and updates the hidden state based on the time series data, the time dependency infused latent distribution, and the version of the hidden state to generate a second version of the hidden state. The time dependency infused latent distribution is input into the machine learning model, which outputs a result.
10411260	GRID ELECTRODE FOR POLAR SOLVENT-BASED HYDRO-PYROELECTRODYNAMIC ELECTRICAL ENERGY STORAGE DEVICE. An electrode having a planar electrode body with a plurality of hexagonally shaped through-holes formed therein. The planar electrode body is configured for use in a polar, protic, or aprotic solvent of a Hydro-Pyroelectrodynamic (“H-PED”) energy storage device. The electrode may be constructed using a method that includes applying a layer of graphene to an outer surface of the planar electrode body, and annealing the outer surface of the planar electrode body after the layer of graphene has been applied thereto.
10411310	METHODS FOR ELECTROCHEMICAL CELL REMEDIATION. Embodiments described herein relate generally to methods for the remediation of electrochemical cell electrodes. In some embodiments, a method includes obtaining an electrode material. At least a portion of the electrode material is rinsed to remove a residue therefrom. The electrode material is separated into constituents for reuse.
10424784	NEGATIVE ELECTRODE INCLUDING SILICON NANOPARTICLES HAVING A CARBON COATING THEREON. An example of a negative electrode includes silicon nanoparticles having a carbon coating thereon. The carbon coating has an oxygen-free structure including pentagon rings. The negative electrode with the silicon nanoparticles having the carbon coating thereon may be incorporated into a lithium-based battery. In an example of a method, silicon nanoparticles are provided. A carbon precursor is applied on the silicon nanoparticles. The carbon precursor is an oxygen-free, fluorene-based polymer. Then the silicon nanoparticles are heated in an inert gas atmosphere to form the carbon coating on the silicon nanoparticles. The carbon coating formed on the silicon nanoparticles has an oxygen-free structure including pentagon rings.
10445317	Graph Query Engine for Use within a Cognitive Environment. An apparatus for use within a cognitive information processing system environment comprising: a graph query engine, the graph query engine coupled to receive data from a plurality of data sources, the graph query engine receiving and processing queries and to bridge the queries into a cognitive graph.
10445379	METHOD OF GENERATING A TRAINING OBJECT FOR TRAINING A MACHINE LEARNING ALGORITHM. There is disclosed a computer implemented method of generating a training object for training a machine learning algorithm (MLA). The method comprises: acquiring a digital training document to be used in the training; transmitting the digital training document to a plurality of assessors, transmitting further including indicating a range of possible labels for the assessors to assess from, the range of possible labels including at least a first possible label and a second possible label; obtaining from each of the plurality of assessors a selected label to form a pool of selected labels; generating a consensus label distribution based on the pool of selected labels, the consensus label distribution representing a range of perceived labels for the digital training document and an associated probability score for each of the perceived labels; and training the machine learning algorithm using the digital training document and the consensus label distribution.
10445645	COGNITIVE AGENTS FOR USE WITHIN A COGNITIVE ENVIRONMENT. An apparatus for providing cognitive insights comprising: a cognitive inference and learning system, the cognitive inference and learning system comprising a plurality of agents, the plurality of agents processing streams of data from a plurality of data sources, the processing the streams of data from the plurality of data sources via the plurality of agents performing a respective plurality of cognitive operations on the streams of data, at least one of the plurality of agents generating cognitive insights based upon the performing the respective plurality of cognitive operations on the streams of data from the plurality of data sources.
10446271	Method for Providing Healthcare Industry Optimized Cognitive Insights. A method for providing healthcare optimized cognitive insights comprising: receiving data from a plurality of data sources, at least some of the plurality of data sources comprising healthcare relevant data sources; processing the data from the plurality of data sources to provide cognitively processed insights; performing a learning operation to iteratively improve the cognitively processed insights over time; and, providing the cognitively processed healthcare relevant insights to a destination.
10446873	SOLID-STATE BATTERY. In one example, a battery includes a cathode, an anode, and a layer between the cathode and the anode. The cathode includes a solid-state electrolyte. The layer between the cathode and the anode is a solid-state electrolyte layer.
10467541	METHOD AND SYSTEM FOR IMPROVING CONTENT SEARCHING IN A QUESTION AND ANSWER CUSTOMER SUPPORT SYSTEM BY USING A CROWD-MACHINE LEARNING HYBRID PREDICTIVE MODEL. A method and system improves content searching in a question and answer customer support system by using a crowd-machine learning hybrid predictive model, according to one embodiment. The question and answer customer support system determines which customer support content to provide to users by using the hybrid predictive model, according to one embodiment. The question and answer customer support system receives a search query from a user and applies the search query (or a representation of the search query) to the hybrid predictive model, according to one embodiment. The hybrid predictive model generates a likelihood that particular customer support content is relevant to a user's search query, according to one embodiment. The question and answer customer support system acquires user feedback from users and updates/trains the hybrid predictive model based on the user feedback, according to one embodiment.
10476101	ELECTRICAL DEVICE. To provide a means for further improving cycle durability in an electrical device such as a lithium ion secondary battery including a negative electrode containing a silicon-containing negative electrode active material. An electrical device has a power generating element including a unit cell layer containing a positive electrode in which a positive electrode active material layer containing a positive electrode active material is formed on the surface of a positive electrode current collector, a negative electrode in which a negative electrode active material layer containing a silicon-containing negative electrode active material is formed on the surface of a negative electrode current collector, and a separator. The electrical device is configured such that the one or more unit cell layers constituting the power generating element satisfy formula (1): 0.91≦C/A<1 when the area of the negative electrode active material layer is A [m2] and the area of the positive electrode active material layer is C [m2].
10490796	ELECTRODE PROTECTION USING ELECTROLYTE-INHIBITING ION CONDUCTOR. The use of ion-conducting materials to protect electrodes is generally described. The ion-conducting material may be in the form of a layer that is adjacent to a polymeric layer, such as a porous separator, to form a composite. At least a portion of the pores of the polymer layer may be filled or unfilled with the ion-conducting material. In some embodiments, the ion-conducting layer is sufficiently bonded to the polymer layer to prevent delamination of the layers during cycling of an electrochemical cell.
10497932	LITHIUM ACCUMULATOR COMPRISING A POSITIVE ELECTRODE MATERIAL BASED ON A SPECIFIC CARBON MATERIAL FUNCTIONALIZED BY SPECIFIC ORGANIC COMPOUNDS. The invention relates to a lithium accumulator comprising at least one electrochemical cell comprising an electrolyte positioned between a positive electrode and a negative electrode, said positive electrode comprising a positive electrode material comprising a carbonaceous material selected from carbon nanotubes, graphene or derivatives of graphene selected from graphene oxides, reduced graphene oxides, said carbonaceous material is covalently functionalized by at least one organic compound comprising at least one electron attractor group.
10497935	Pre-Lithiation of Electrode Materials in a Semi-Solid Electrode. Embodiments described herein relate generally to electrochemical cells having pre-lithiated semi-solid electrodes, and particularly to semi-solid electrodes that are pre-lithiated during the mixing of the semi-solid electrode slurry such that a solid-electrolyte interface (SEI) layer is formed in the semi-solid electrode before the electrochemical cell formation. In some embodiments, a semi-solid electrode includes about 20% to about 90% by volume of an active material, about 0% to about 25% by volume of a conductive material, about 10% to about 70% by volume of a liquid electrolyte, and lithium (as lithium metal, a lithium-containing material, and/or a lithium metal equivalent) in an amount sufficient to substantially pre-lithiate the active material. The lithium metal is configured to form a solid-electrolyte interface (SEI) layer on a surface of the active material before an initial charging cycle of an electrochemical cell that includes the semi-solid electrode.
10497958	COORDINATIVELY UNSATURATED TITANIUM CATECHOLATE COMPLEXES AND PROCESSES ASSOCIATED THEREWITH. Coordinatively saturated titanium (IV) coordination compounds containing catecholate ligands can be desirable active materials for flow batteries and other electrochemical energy storage systems. Such coordination compounds can be formed advantageously via an intermediate composition containing a coordinatively unsaturated titanium (IV) coordination compound. More specifically, such compositions can include a coordinatively unsaturated titanium (IV) coordination compound having a coordination number of 5 or less and containing two catecholate ligands, wherein the composition is substantially free of non-ligated catechol compound. Methods for forming the coordinatively unsaturated titanium (IV) coordination compounds can include: combining titanium tetrachloride and a catechol compound in an aprotic solvent to form a reaction mixture, and reacting the titanium tetrachloride with the catechol compound in an absence of base to form a coordinatively unsaturated titanium (IV) coordination compound having a coordination number of 5 or less and containing two catecholate ligands and that is insoluble in the reaction mixture.
10516189	HIGH VOLTAGE BUS CONTACTOR FAULT DETECTION. A system for a vehicle includes a pair of electrical buses connected to terminals of a traction battery via a shared positive contactor and a pair of negative contactors. The system further includes a controller configured to, responsive to a request to close the contactors and a difference between voltage magnitudes of the buses being greater than a predefined threshold, actively discharge one of the buses to reduce the difference.
10521475	Travel-Related Cognitive Profiles. A method, system and computer-usable medium for performing cognitive computing operations comprising receiving streams of data from a plurality of data sources; processing the streams of data from the plurality of data sources, the processing the streams of data from the plurality of data sources performing data enriching for incorporation into a cognitive graph; defining a travel-related cognitive persona within the cognitive graph, the travel-related cognitive persona corresponding to an archetype user model, the travel-related cognitive persona comprising a set of nodes in the cognitive graph; associating a user with the travel-related cognitive persona; defining a travel-related cognitive profile within the cognitive graph, the travel-related cognitive profile comprising an instance of the travel-related cognitive persona that references personal data associated with the user; associating the user with the travel-related cognitive profile; and, performing a cognitive computing operation based upon the travel-related cognitive profile associated with the user.
10522824	METHOD FOR PREPARING SILICON-BASED ACTIVE MATERIAL PARTICLES FOR SECONDARY BATTERY AND SILICON-BASED ACTIVE MATERIAL PARTICLES. The present invention relates to a method for preparing silicon-based active material particles for a secondary battery and silicon-based active material particles. The method for preparing silicon-based active material particles according to an embodiment of the present invention comprises the steps of: providing silicon powder; dispersing the silicon powder into an oxidant solvent to provide a mixture prior to grinding; fine-graining the silicon powder by applying mechanical compression and shear stress to the silicon powder in the mixture prior to grinding to produce silicon particles; producing a layer of chemical oxidation on the fine-grained silicon particles with the oxidant solvent while applying mechanical compression and shear stress to produce silicon-based active material particles; and drying the resulting product comprising the silicon-based active material particles to yield silicon-based active material particles.
10528870	NATURAL LANGUAGE QUERY PROCEDURE WHERE QUERY IS INGESTED INTO A COGNITIVE GRAPH. A computer-implementable method for managing a cognitive graph comprising: receiving data a data source, the data comprising a query and information relating to an answer to the query; processing the query, the processing the query identifying a plurality of query related knowledge elements; processing the information relating to the answer to the query, the processing the information relating to the answer to the query identifying a plurality of answer related knowledge elements; and, storing the plurality of query related knowledge elements and the plurality of answer related knowledge elements within the cognitive graph as a collection of knowledge elements.
10535870	ELECTRICAL DEVICE. Provided is a means which is capable of achieving satisfactory rate characteristics, while sufficiently making use of a high capacity that is a characteristic of a solid solution positive electrode active material in an electrical device such as a lithium ion secondary battery having a positive electrode which uses a solid solution positive electrode active material. An electrical device having a power generating element which includes a positive electrode where a positive electrode active material layer containing a positive electrode active material is formed on a surface of a positive electrode current collector, a negative electrode where a negative electrode active material layer containing a negative electrode active material is formed on a surface of a negative electrode current collector, and a separator, in which the coating amount of the negative electrode active material layer is set at 4 to 11 mg/cm2, the negative electrode active material layer contains a negative electrode active material represented by Formula (1), the positive electrode active material layer contains a positive electrode active material (a solid solution positive electrode active material) represented by Formula (2), and in that case, as a solid solution positive electrode active material to be contained in the positive electrode active material layer, a material represented by Formula (3) and having a particle surface that is provided with a certain amount of coating layer which is formed of an oxide or complex oxide of a metal that is selected from the group consisting of Al, Zr and Ti is used.
10552727	METHODS AND SYSTEMS FOR DATA TRAFFIC ANALYSIS. According to some embodiments, a method for training a system for data traffic analysis is described, the system comprising a deep learning algorithm, wherein the deep learning algorithm comprises a prediction model which is trained to take into account the history of data. According to some embodiments, the deep learning algorithm is operated on a graphical processing unit. According to some embodiments, the system for data traffic analysis is configured to detect anomalies in the data, based also on past data. According to some embodiments, the system for data traffic analysis is configured to simultaneously detect anomalies in the data and update its prediction model. Additional methods and systems in the field of data traffic analysis are also described. According to some embodiments, data of a car are analyzed in order to detect anomalies.
10556494	AIR-COOLED FUEL CELL VEHICLE. When it is determined that the vehicle is stopped, a control unit blocks communication between a first opening and a fuel cell by a first valve. When a fan is being driven and communication between the first opening and the fuel cell is blocked by the first valve, a second valve opens a third opening.
10565305	ADAPTIVE ATTENTION MODEL FOR IMAGE CAPTIONING. The technology disclosed presents a novel spatial attention model that uses current hidden state information of a decoder long short-term memory (LSTM) to guide attention and to extract spatial image features for use in image captioning. The technology disclosed also presents a novel adaptive attention model for image captioning that mixes visual information from a convolutional neural network (CNN) and linguistic information from an LSTM. At each timestep, the adaptive attention model automatically decides how heavily to rely on the image, as opposed to the linguistic model, to emit the next caption word. The technology disclosed further adds a new auxiliary sentinel gate to an LSTM architecture and produces a sentinel LSTM (Sn-LSTM). The sentinel gate produces a visual sentinel at each timestep, which is an additional representation, derived from the LSTM's memory, of long and short term visual and linguistic information.
10565306	SENTINEL GATE FOR MODULATING AUXILIARY INFORMATION IN A LONG SHORT-TERM MEMORY (LSTM) NEURAL NETWORK. The technology disclosed presents a novel spatial attention model that uses current hidden state information of a decoder long short-term memory (LSTM) to guide attention and to extract spatial image features for use in image captioning. The technology disclosed also presents a novel adaptive attention model for image captioning that mixes visual information from a convolutional neural network (CNN) and linguistic information from an LSTM. At each timestep, the adaptive attention model automatically decides how heavily to rely on the image, as opposed to the linguistic model, to emit the next caption word. The technology disclosed further adds a new auxiliary sentinel gate to an LSTM architecture and produces a sentinel LSTM (Sn-LSTM). The sentinel gate produces a visual sentinel at each timestep, which is an additional representation, derived from the LSTM's memory, of long and short term visual and linguistic information.
10565504	Structurally Defining Knowledge Elements Within a Cognitive Graph. A computer-implementable method for managing a cognitive graph comprising: receiving data from a plurality of data sources; processing the data from the plurality of data sources, the processing the data from the plurality of data sources identifying a plurality of knowledge elements; and, storing the knowledge elements within the cognitive graph as a collection of knowledge elements, the storing universally representing knowledge obtained from the data, each knowledge element being structurally defined within the cognitive graph.
10566608	NEGATIVE ELECTRODE FOR ELECTRIC DEVICE AND ELECTRIC DEVICE USING THE SAME. The negative electrode for an electric device includes a current collector and an electrode layer containing a negative electrode active material, a conductive auxiliary agent and a binder and formed on a surface of the current collector, wherein the negative electrode active material contains an alloy represented by the following formula (1): SixSnyMzAa (in the formula (1), M is at least one metal selected from the group consisting of Al, V, C and a combination thereof, A is inevitable impurities, and x, y, z and a represent mass percent values and satisfy the conditions of 0<x<100, 0<y<100, 0<z<100, 0≦a<0.5, and x+y+z+a=100), and elastic elongation of the current collector is 1.30% or greater.
10573863	Battery And Auxiliary Power Unit Mounting System. An assembly may include an auxiliary power unit housing, a battery box, and a pair of brackets. The battery box may include a base, a first cover and a second cover. The first cover may be removably attached to the base. The auxiliary power unit housing may be mounted to the second cover. The first cover may include a lip that engages a flange of the second cover. The brackets may extend laterally outward from lateral sides of the base.
10586169	COMMON FEATURE PROTOCOL FOR COLLABORATIVE MACHINE LEARNING. The disclosed embodiments provide a system for processing data. During operation, the system obtains a hierarchical representation containing a set of namespaces of a set of features shared by a set of statistical models. Next, the system uses the hierarchical representation to obtain, from one or more execution environments, a subset of the features for use in calculating the derived feature. The system then applies a formula from the hierarchical representation to the subset of the features to produce the derived feature. Finally, the system provides the derived feature for use by one or more of the statistical models.
10586966	COMPOSITION FOR NON-AQUEOUS SECONDARY BATTERY FUNCTIONAL LAYER, FUNCTIONAL LAYER FOR NON-AQUEOUS SECONDARY BATTERY, AND NON-AQUEOUS SECONDARY BATTERY. To provide a technique of trapping transition metal ions such as cobalt ions dissolved from positive electrode active material in a secondary battery to prevent deposition of transition metal on the negative electrode. Disclosed is a composition for non-aqueous secondary battery functional layer which contains organic particles containing an aliphatic conjugated diene monomer unit at an amount of 5% by mass or more based on the total monomer units in the organic particles, wherein the composition comprises the organic particles at an amount of 50% by mass or more in terms of solid content.
10593952	MECHANICAL SYSTEMS AND METHODS FOR PROVIDING EDGE SUPPORT AND PROTECTION IN SEMI-SOLID ELECTRODES. Embodiments described herein relate generally to electrodes for electrochemical cells, the electrodes including an electrode material disposed on a current collector. In some embodiments, an electrode includes an edge protection barrier member on a perimeter of a surface of the current collector. The barrier member forms a wall along the main edge(s) of the current collector, defining an inner region bounded by the barrier member and the top surface of the current collector, and the electrode material occupies the inner region.
10608293	DUAL SIDED REUSABLE BATTERY INDICATOR. A reusable battery indicator comprises a voltage sensor configured to convert sensed analog characteristics of a battery to digital information; a communication circuit communicatively connected to the voltage sensor; an antenna operatively coupled to the communication circuit; and a connection mechanism having at least a first connector and a second connector that are electrically connected to the voltage sensor, the first connector and the second connector being adapted to be removably connected to a first battery terminal and to a second battery terminal, respectively, thereby completing an electrical circuit between the voltage sensor and the first and second battery terminals when the connection mechanism is coupled to the first battery terminal and to the second battery terminal.
10608454	ELECTROCHEMICAL DEVICE, SUCH AS A MICROBATTERY, AND FABRICATION METHOD THEREOF. The electrochemical device includes a first stack of solid thin layers formed on a substrate, the first stack forming a battery and including: a first electrode and a second electrode separated by a first electrolyte layer, a first current collector in contact with the first electrode, a second current collector in contact with the second electrode. The device includes a second stack forming a thermometer. The second stack includes a third current collector and a fourth current collector separated by a second electrolyte layer forming a resistive layer, the second electrolyte layer being ionically dissociated from the first electrolyte layer. The device includes a control circuit configured to measure the resistance of the resistive layer.
10615413	HIGH VOLTAGE, HIGH VOLUMETRIC ENERGY DENSITY LI-ION BATTERY USING ADVANCED CATHODE MATERIALS. The disclosed embodiments provide a battery cell. The battery cell includes an anode containing an anode current collector and an anode active material disposed over the anode current collector. The battery cell also includes a cathode containing a cathode current collector and a cathode active material disposed over the cathode current collector. The cathode active material has a composition represented by xLi2MO3.(1-x)LiCoyM′(1-y)O2.
